Kategorie,OriginalPath,Modell,EditType,InstructionOrPrompt,Seed,OutputPath
landscape,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\landscape\realistic\lhq\lhq_834.png,stable_diffusion_inpainting,inpaint,add tree stump,155422038,landscape_manipulated_stable_diffusion_inpainting_add-tree-stump_155422038.jpg
landscape,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\landscape\realistic\lhq\lhq_1915.png,stable_diffusion_inpainting,inpaint,add tree stump,743662897,landscape_manipulated_stable_diffusion_inpainting_add-tree-stump_743662897.jpg
landscape,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\landscape\realistic\lhq\lhq_1955.png,stable_diffusion_inpainting,inpaint,add tree stump,447417979,landscape_manipulated_stable_diffusion_inpainting_add-tree-stump_447417979.jpg
landscape,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\landscape\realistic\lhq\lhq_1850.png,stable_diffusion_inpainting,inpaint,add tree stump,920022673,landscape_manipulated_stable_diffusion_inpainting_add-tree-stump_920022673.jpg
landscape,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\landscape\realistic\lhq\lhq_159.png,stable_diffusion_inpainting,inpaint,add tree stump,408019580,landscape_manipulated_stable_diffusion_inpainting_add-tree-stump_408019580.jpg
landscape,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\landscape\realistic\lhq\lhq_1101.png,stable_diffusion_inpainting,inpaint,add tree stump,860829733,landscape_manipulated_stable_diffusion_inpainting_add-tree-stump_860829733.jpg
landscape,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\landscape\realistic\lhq\lhq_531.png,stable_diffusion_inpainting,inpaint,add tree stump,757797685,landscape_manipulated_stable_diffusion_inpainting_add-tree-stump_757797685.jpg
landscape,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\landscape\realistic\lhq\lhq_1615.png,stable_diffusion_inpainting,inpaint,add tree stump,510456847,landscape_manipulated_stable_diffusion_inpainting_add-tree-stump_510456847.jpg
landscape,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\landscape\realistic\lhq\lhq_1527.png,stable_diffusion_inpainting,inpaint,add tree stump,447566591,landscape_manipulated_stable_diffusion_inpainting_add-tree-stump_447566591.jpg
landscape,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\landscape\realistic\lhq\lhq_1262.png,stable_diffusion_inpainting,inpaint,add tree stump,804647952,landscape_manipulated_stable_diffusion_inpainting_add-tree-stump_804647952.jpg
landscape,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\landscape\realistic\lhq\lhq_1715.png,stable_diffusion_inpainting,inpaint,add tree stump,391304549,landscape_manipulated_stable_diffusion_inpainting_add-tree-stump_391304549.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_109.jpg,stable_diffusion_inpainting,inpaint,add sunglasses,2714085,human_2_manipulated_stable_diffusion_inpainting_add-sunglasses_2714085.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_787.jpg,stable_diffusion_inpainting,inpaint,add sunglasses,738726204,human_2_manipulated_stable_diffusion_inpainting_add-sunglasses_738726204.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_936.jpg,stable_diffusion_inpainting,inpaint,add sunglasses,516908765,human_2_manipulated_stable_diffusion_inpainting_add-sunglasses_516908765.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_931.jpg,stable_diffusion_inpainting,inpaint,add sunglasses,320467012,human_2_manipulated_stable_diffusion_inpainting_add-sunglasses_320467012.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_854.jpg,stable_diffusion_inpainting,inpaint,add sunglasses,690898109,human_2_manipulated_stable_diffusion_inpainting_add-sunglasses_690898109.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_999.jpg,stable_diffusion_inpainting,inpaint,add sunglasses,785151008,human_2_manipulated_stable_diffusion_inpainting_add-sunglasses_785151008.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_405.jpg,stable_diffusion_inpainting,inpaint,add sunglasses,769139832,human_2_manipulated_stable_diffusion_inpainting_add-sunglasses_769139832.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_106.jpg,stable_diffusion_inpainting,inpaint,add eyeglasses,400358927,human_2_manipulated_stable_diffusion_inpainting_add-eyeglasses_400358927.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_288.jpg,stable_diffusion_inpainting,inpaint,add eyeglasses,105083666,human_2_manipulated_stable_diffusion_inpainting_add-eyeglasses_105083666.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_180.jpg,stable_diffusion_inpainting,inpaint,add eyeglasses,50603679,human_2_manipulated_stable_diffusion_inpainting_add-eyeglasses_50603679.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_779.jpg,stable_diffusion_inpainting,inpaint,add eyeglasses,283915099,human_2_manipulated_stable_diffusion_inpainting_add-eyeglasses_283915099.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_710.jpg,stable_diffusion_inpainting,inpaint,add eyeglasses,300823846,human_2_manipulated_stable_diffusion_inpainting_add-eyeglasses_300823846.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_771.jpg,stable_diffusion_inpainting,inpaint,add eyeglasses,64064828,human_2_manipulated_stable_diffusion_inpainting_add-eyeglasses_64064828.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_1005.jpg,stable_diffusion_inpainting,inpaint,add eyeglasses,254732716,human_2_manipulated_stable_diffusion_inpainting_add-eyeglasses_254732716.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_721.jpg,stable_diffusion_inpainting,inpaint,add baseball cap,173769310,human_2_manipulated_stable_diffusion_inpainting_add-baseball-cap_173769310.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_644.jpg,stable_diffusion_inpainting,inpaint,add baseball cap,654151549,human_2_manipulated_stable_diffusion_inpainting_add-baseball-cap_654151549.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_280.jpg,stable_diffusion_inpainting,inpaint,add baseball cap,126557328,human_2_manipulated_stable_diffusion_inpainting_add-baseball-cap_126557328.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_58.jpg,stable_diffusion_inpainting,inpaint,add baseball cap,585443107,human_2_manipulated_stable_diffusion_inpainting_add-baseball-cap_585443107.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_126.jpg,stable_diffusion_inpainting,inpaint,add baseball cap,161643051,human_2_manipulated_stable_diffusion_inpainting_add-baseball-cap_161643051.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_660.jpg,stable_diffusion_inpainting,inpaint,add baseball cap,5167613,human_2_manipulated_stable_diffusion_inpainting_add-baseball-cap_5167613.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_943.jpg,stable_diffusion_inpainting,inpaint,add baseball cap,904940581,human_2_manipulated_stable_diffusion_inpainting_add-baseball-cap_904940581.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_460.jpg,stable_diffusion_inpainting,inpaint,add winter beanie,956704428,human_2_manipulated_stable_diffusion_inpainting_add-winter-beanie_956704428.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_869.jpg,stable_diffusion_inpainting,inpaint,add winter beanie,415968823,human_2_manipulated_stable_diffusion_inpainting_add-winter-beanie_415968823.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_326.jpg,stable_diffusion_inpainting,inpaint,add winter beanie,471407953,human_2_manipulated_stable_diffusion_inpainting_add-winter-beanie_471407953.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_347.jpg,stable_diffusion_inpainting,inpaint,add winter beanie,896057377,human_2_manipulated_stable_diffusion_inpainting_add-winter-beanie_896057377.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_913.jpg,stable_diffusion_inpainting,inpaint,add winter beanie,514189688,human_2_manipulated_stable_diffusion_inpainting_add-winter-beanie_514189688.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_347.jpg,stable_diffusion_inpainting,inpaint,add winter beanie,515043107,human_2_manipulated_stable_diffusion_inpainting_add-winter-beanie_515043107.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_574.jpg,stable_diffusion_inpainting,inpaint,add winter beanie,217951002,human_2_manipulated_stable_diffusion_inpainting_add-winter-beanie_217951002.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_117.jpg,stable_diffusion_inpainting,inpaint,add hoop earrings,161128909,human_2_manipulated_stable_diffusion_inpainting_add-hoop-earrings_161128909.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_830.jpg,stable_diffusion_inpainting,inpaint,add hoop earrings,707111089,human_2_manipulated_stable_diffusion_inpainting_add-hoop-earrings_707111089.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_126.jpg,stable_diffusion_inpainting,inpaint,add hoop earrings,928173161,human_2_manipulated_stable_diffusion_inpainting_add-hoop-earrings_928173161.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_27.jpg,stable_diffusion_inpainting,inpaint,add hoop earrings,718665526,human_2_manipulated_stable_diffusion_inpainting_add-hoop-earrings_718665526.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_999.jpg,stable_diffusion_inpainting,inpaint,add hoop earrings,913750696,human_2_manipulated_stable_diffusion_inpainting_add-hoop-earrings_913750696.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_19.jpg,stable_diffusion_inpainting,inpaint,add hoop earrings,177031768,human_2_manipulated_stable_diffusion_inpainting_add-hoop-earrings_177031768.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_19.jpg,stable_diffusion_inpainting,inpaint,add hoop earrings,85607759,human_2_manipulated_stable_diffusion_inpainting_add-hoop-earrings_85607759.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_84.jpg,stable_diffusion_inpainting,inpaint,add stud earrings,948480981,human_2_manipulated_stable_diffusion_inpainting_add-stud-earrings_948480981.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_882.jpg,stable_diffusion_inpainting,inpaint,add stud earrings,930449894,human_2_manipulated_stable_diffusion_inpainting_add-stud-earrings_930449894.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_830.jpg,stable_diffusion_inpainting,inpaint,add stud earrings,135174164,human_2_manipulated_stable_diffusion_inpainting_add-stud-earrings_135174164.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_125.jpg,stable_diffusion_inpainting,inpaint,add stud earrings,277696120,human_2_manipulated_stable_diffusion_inpainting_add-stud-earrings_277696120.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_999.jpg,stable_diffusion_inpainting,inpaint,add stud earrings,818163176,human_2_manipulated_stable_diffusion_inpainting_add-stud-earrings_818163176.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_236.jpg,stable_diffusion_inpainting,inpaint,add stud earrings,707229412,human_2_manipulated_stable_diffusion_inpainting_add-stud-earrings_707229412.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_950.jpg,stable_diffusion_inpainting,inpaint,add stud earrings,788886024,human_2_manipulated_stable_diffusion_inpainting_add-stud-earrings_788886024.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_42.jpg,stable_diffusion_inpainting,inpaint,add freckles on cheeks,516901349,human_2_manipulated_stable_diffusion_inpainting_add-freckles-on-cheeks_516901349.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_405.jpg,stable_diffusion_inpainting,inpaint,add freckles on cheeks,612093930,human_2_manipulated_stable_diffusion_inpainting_add-freckles-on-cheeks_612093930.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_126.jpg,stable_diffusion_inpainting,inpaint,add freckles on cheeks,392600293,human_2_manipulated_stable_diffusion_inpainting_add-freckles-on-cheeks_392600293.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_877.jpg,stable_diffusion_inpainting,inpaint,add freckles on cheeks,97853428,human_2_manipulated_stable_diffusion_inpainting_add-freckles-on-cheeks_97853428.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_279.jpg,stable_diffusion_inpainting,inpaint,add freckles on cheeks,960071727,human_2_manipulated_stable_diffusion_inpainting_add-freckles-on-cheeks_960071727.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_960.jpg,stable_diffusion_inpainting,inpaint,add freckles on cheeks,651883056,human_2_manipulated_stable_diffusion_inpainting_add-freckles-on-cheeks_651883056.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_370.jpg,stable_diffusion_inpainting,inpaint,add freckles on cheeks,786708680,human_2_manipulated_stable_diffusion_inpainting_add-freckles-on-cheeks_786708680.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_73.jpg,stable_diffusion_inpainting,inpaint,add mole on face,999614652,human_2_manipulated_stable_diffusion_inpainting_add-mole-on-face_999614652.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_153.jpg,stable_diffusion_inpainting,inpaint,add mole on face,648175472,human_2_manipulated_stable_diffusion_inpainting_add-mole-on-face_648175472.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_142.jpg,stable_diffusion_inpainting,inpaint,add mole on face,376984618,human_2_manipulated_stable_diffusion_inpainting_add-mole-on-face_376984618.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_671.jpg,stable_diffusion_inpainting,inpaint,add mole on face,398547903,human_2_manipulated_stable_diffusion_inpainting_add-mole-on-face_398547903.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_797.jpg,stable_diffusion_inpainting,inpaint,add mole on face,145067481,human_2_manipulated_stable_diffusion_inpainting_add-mole-on-face_145067481.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_960.jpg,stable_diffusion_inpainting,inpaint,add mole on face,291488573,human_2_manipulated_stable_diffusion_inpainting_add-mole-on-face_291488573.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_117.jpg,stable_diffusion_inpainting,inpaint,add mole on face,707912795,human_2_manipulated_stable_diffusion_inpainting_add-mole-on-face_707912795.jpg
